Year,Optimal_biomass,Treatment,SLR_100,dzdt mm/yr,Standing Bio g/m2,Fractional Ind Time,Susp Org Input mm cm-2 y-1,Depth rel to MHW,Cquest   g C m-2 y-1,totBGB (kg/m2),MSL (cm NAVD) 10 ,SLR mm/y,marshE cm NAVD,Marsh E rel MSL (cm),pedonD,Inorg mm yr-1,Tot Live BG BIO kg/m2,Org Vol Fraction,top level root vol mm/cm2,Root Mort kg m-2 y-1,Sum Org Vol cm3, Sum Mineral (cm3) ,Cum Change Org Vol mm/cm2,Cum Change Min Vol mm/cm2,delta (mm) Marsh Elevation
56,0,None,122 cm 100 y-1,2.87,0,0.46,0,70.6,0,76,51.75,13.44,57.44,5.68,104.41,2.87,0,0.85,0,0,88.8,15.57,0,96.4,13.6
57,0,None,122 cm 100 y-1,2.92,0,0.47,0,71.67,0,76,53.11,13.62,57.73,4.62,104.71,2.92,0,0.85,0,0,88.8,15.86,0,99.3,13.9
58,0,None,122 cm 100 y-1,2.96,0,0.48,0,72.75,0,76,54.48,13.8,58.03,3.55,105,2.96,0,0.85,0,0,88.8,16.15,0,102.3,14.2
59,0,None,122 cm 100 y-1,3,0,0.49,0,73.84,0,76,55.87,13.98,58.33,2.46,105.3,3,0,0.84,0,0,88.8,16.46,0,105.3,14.5
60,0,None,122 cm 100 y-1,3.05,0,0.49,0,74.95,0,76,57.27,14.16,58.63,1.36,105.61,3.05,0,0.84,0,0,88.8,16.76,0,108.3,14.8
61,0,None,122 cm 100 y-1,3.09,0,0.5,0,76.07,0,76,58.7,14.33,58.94,0.24,105.92,3.09,0,0.84,0,0,88.8,17.07,0,111.4,15.1
62,0,None,122 cm 100 y-1,3.14,0,0.51,0,77.2,0,76,60.14,14.51,59.25,-0.89,106.23,3.14,0,0.84,0,0,88.8,17.38,0,114.5,15.5
63,0,None,122 cm 100 y-1,3.19,0,0.52,0,78.35,0,76,61.6,14.69,59.57,-2.03,106.55,3.19,0,0.83,0,0,88.8,17.7,0,117.7,15.8
64,0,None,122 cm 100 y-1,3.23,0,0.52,0,79.51,0,76,63.08,14.87,59.9,-3.18,106.87,3.23,0,0.83,0,0,88.8,18.03,0,121,16.1
65,0,None,122 cm 100 y-1,3.28,0,0.53,0,80.68,0,76,64.57,15.04,60.22,-4.35,107.2,3.28,0,0.83,0,0,88.8,18.35,0,124.2,16.4
66,0,None,122 cm 100 y-1,3.33,0,0.54,0,81.86,0,76,66.09,15.22,60.56,-5.53,107.53,3.33,0,0.83,0,0,88.8,18.69,0,127.6,16.8
67,0,None,122 cm 100 y-1,3.38,0,0.55,0,83.06,0,76,67.62,15.4,60.9,-6.72,107.87,3.38,0,0.82,0,0,88.8,19.03,0,131,17.1
68,0,None,122 cm 100 y-1,3.43,0,0.55,0,84.27,0,76,69.17,15.58,61.24,-7.93,108.22,3.43,0,0.82,0,0,88.8,19.37,0,134.4,17.4
69,0,None,122 cm 100 y-1,3.48,0,0.56,0,85.5,0,76,70.73,15.76,61.59,-9.15,108.56,3.48,0,0.82,0,0,88.8,19.72,0,137.9,17.8
70,0,None,122 cm 100 y-1,3.53,0,0.57,0,86.73,0,76,72.32,15.93,61.94,-10.38,108.92,3.53,0,0.82,0,0,88.8,20.07,0,141.4,18.1
71,0,None,122 cm 100 y-1,3.58,0,0.58,0,87.98,0,76,73.92,16.11,62.3,-11.62,109.27,3.58,0,0.81,0,0,88.8,20.43,0,145,18.5
72,0,None,122 cm 100 y-1,3.63,0,0.59,0,89.24,0,76,75.54,16.29,62.66,-12.88,109.64,3.63,0,0.81,0,0,88.8,20.79,0,148.6,18.9
73,0,None,122 cm 100 y-1,3.68,0,0.6,0,90.52,0,76,77.18,16.47,63.03,-14.15,110.01,3.68,0,0.81,0,0,88.8,21.16,0,152.3,19.2
74,0,None,122 cm 100 y-1,3.73,0,0.6,0,91.81,0,76,78.83,16.64,63.4,-15.43,110.38,3.73,0,0.8,0,0,88.8,21.53,0,156,19.6
75,0,None,122 cm 100 y-1,3.79,0,0.61,0,93.11,0,76,80.51,16.82,63.78,-16.73,110.76,3.79,0,0.8,0,0,88.8,21.91,0,159.8,20
76,0,None,122 cm 100 y-1,3.84,0,0.62,0,94.42,0,76,82.2,17,64.16,-18.03,111.14,3.84,0,0.8,0,0,88.8,22.29,0,163.6,20.4
77,0,None,122 cm 100 y-1,3.9,0,0.63,0,95.74,0,76,83.91,17.18,64.55,-19.35,111.53,3.9,0,0.8,0,0,88.8,22.68,0,167.5,20.8
78,0,None,122 cm 100 y-1,3.95,0,0.64,0,97.08,0,76,85.63,17.36,64.95,-20.68,111.93,3.95,0,0.79,0,0,88.8,23.08,0,171.5,21.2
79,0,None,122 cm 100 y-1,4,0,0.65,0,98.43,0,76,87.38,17.53,65.35,-22.03,112.33,4,0,0.79,0,0,88.8,23.48,0,175.5,21.5
80,0,None,122 cm 100 y-1,4.06,0,0.66,0,99.79,0,76,89.14,17.71,65.76,-23.38,112.73,4.06,0,0.79,0,0,88.8,23.89,0,179.6,22
81,0,None,122 cm 100 y-1,4.12,0,0.67,0,101.16,0,76,90.92,17.89,66.17,-24.75,113.14,4.12,0,0.79,0,0,88.8,24.3,0,183.7,22.4
82,0,None,122 cm 100 y-1,4.17,0,0.67,0,102.55,0,76,92.72,18.07,66.58,-26.13,113.56,4.17,0,0.78,0,0,88.8,24.71,0,187.8,22.8
83,0,None,122 cm 100 y-1,4.23,0,0.68,0,103.95,0,76,94.53,18.24,67.01,-27.53,113.98,4.23,0,0.78,0,0,88.8,25.14,0,192.1,23.2
84,0,None,122 cm 100 y-1,4.29,0,0.69,0,105.36,0,76,96.37,18.42,67.44,-28.93,114.41,4.29,0,0.78,0,0,88.8,25.57,0,196.4,23.6
85,0,None,122 cm 100 y-1,4.34,0,0.7,0,106.78,0,76,98.22,18.6,67.87,-30.35,114.85,4.34,0,0.77,0,0,88.8,26,0,200.7,24.1
86,0,None,122 cm 100 y-1,4.4,0,0.71,0,108.22,0,76,100.09,18.78,68.31,-31.78,115.29,4.4,0,0.77,0,0,88.8,26.44,0,205.1,24.5
87,0,None,122 cm 100 y-1,4.46,0,0.72,0,109.66,0,76,101.97,18.96,68.76,-33.22,115.73,4.46,0,0.77,0,0,88.8,26.89,0,209.6,25
88,0,None,122 cm 100 y-1,4.52,0,0.73,0,111.12,0,76,103.88,19.13,69.21,-34.67,116.19,4.52,0,0.76,0,0,88.8,27.34,0,214.1,25.4
89,0,None,122 cm 100 y-1,4.58,0,0.74,0,112.59,0,76,105.8,19.31,69.67,-36.13,116.64,4.58,0,0.76,0,0,88.8,27.8,0,218.7,25.9
90,0,None,122 cm 100 y-1,4.64,0,0.75,0,114.07,0,76,107.74,19.49,70.13,-37.61,117.11,4.64,0,0.76,0,0,88.8,28.26,0,223.3,26.3
91,0,None,122 cm 100 y-1,4.7,0,0.76,0,115.57,0,76,109.7,19.67,70.6,-39.1,117.58,4.7,0,0.76,0,0,88.8,28.73,0,228,26.8
92,0,None,122 cm 100 y-1,4.76,0,0.77,0,117.07,0,76,111.67,19.84,71.08,-40.6,118.05,4.76,0,0.75,0,0,88.8,29.21,0,232.8,27.3
93,0,None,122 cm 100 y-1,4.82,0,0.78,0,118.59,0,76,113.67,20.02,71.56,-42.11,118.54,4.82,0,0.75,0,0,88.8,29.69,0,237.6,27.8
94,0,None,122 cm 100 y-1,4.89,0,0.79,0,120.12,0,76,115.68,20.2,72.05,-43.63,119.03,4.89,0,0.75,0,0,88.8,30.18,0,242.5,28.2
95,0,None,122 cm 100 y-1,4.95,0,0.8,0,121.66,0,76,117.71,20.38,72.54,-45.16,119.52,4.95,0,0.74,0,0,88.8,30.67,0,247.4,28.7
96,0,None,122 cm 100 y-1,5.01,0,0.81,0,123.21,0,76,119.75,20.56,73.04,-46.71,120.02,5.01,0,0.74,0,0,88.8,31.17,0,252.4,29.2
97,0,None,122 cm 100 y-1,5.08,0,0.82,0,124.77,0,76,121.82,20.73,73.55,-48.27,120.53,5.08,0,0.74,0,0,88.8,31.68,0,257.5,29.8
98,0,None,122 cm 100 y-1,5.14,0,0.83,0,126.35,0,76,123.9,20.91,74.07,-49.83,121.04,5.14,0,0.73,0,0,88.8,32.2,0,262.7,30.3
99,0,None,122 cm 100 y-1,5.2,0,0.84,0,127.93,0,76,126,21.09,74.59,-51.41,121.56,5.2,0,0.73,0,0,88.8,32.72,0,267.9,30.8
100,0,None,122 cm 100 y-1,5.27,0,0.85,0,129.53,0,76,128.12,21.27,75.11,-53,122.09,5.27,0,0.73,0,0,88.8,33.24,0,273.1,31.3
1,500,None,60 cm 100 y-1,1.39,429,0.22,0,32.89,23.58,76,4.69,3.48,47.94,43.25,95.88,2.36,0.9,0.94,0.1188,5,89.9,6.01,0.6,0.8,4.1
2,500,None,60 cm 100 y-1,1.36,430,0.22,0,33.1,23.63,76,5.04,3.53,48.08,43.04,96.01,0.82,0.9,0.94,0.1206,5.1,89.9,6.09,1.1,1.6,4.3
3,500,None,60 cm 100 y-1,1.37,430,0.22,0,33.32,23.67,76,5.39,3.58,48.21,42.82,96.15,0.83,0.9,0.94,0.1225,5.1,90,6.18,1.7,2.5,4.4
4,500,None,60 cm 100 y-1,1.38,431,0.22,0,33.54,23.72,77,5.75,3.64,48.35,42.6,96.29,0.84,0.9,0.93,0.1244,5.1,90,6.26,2.2,3.3,4.6
5,500,None,60 cm 100 y-1,1.39,432,0.22,0,33.77,23.76,77,6.12,3.69,48.49,42.37,96.43,0.85,0.9,0.93,0.1264,5.1,90.1,6.35,2.7,4.2,4.7
6,500,None,60 cm 100 y-1,1.41,433,0.22,0,34,23.81,77,6.49,3.74,48.63,42.14,96.57,0.87,0.9,0.93,0.1285,5.1,90.1,6.43,3.3,5,4.8
7,500,None,60 cm 100 y-1,1.42,434,0.23,0,34.24,23.86,77,6.87,3.79,48.77,41.9,96.71,0.88,0.9,0.93,0.1305,5.1,90.2,6.52,3.8,5.9,5
8,500,None,60 cm 100 y-1,1.43,435,0.23,0,34.48,23.9,77,7.25,3.85,48.91,41.67,96.85,0.89,0.9,0.93,0.1327,5.1,90.2,6.61,4.4,6.8,5.1
9,500,None,60 cm 100 y-1,1.45,435,0.23,0,34.72,23.95,77,7.64,3.9,49.06,41.42,97,0.9,0.9,0.93,0.1349,5.1,90.3,6.7,4.9,7.7,5.3
10,500,None,60 cm 100 y-1,1.46,436,0.23,0,34.97,24,77,8.03,3.95,49.21,41.18,97.14,0.92,0.9,0.93,0.1371,5.1,90.4,6.79,5.4,8.6,5.4
11,500,None,60 cm 100 y-1,1.48,437,0.23,0,35.22,24.05,77,8.43,4,49.35,40.93,97.29,0.93,0.9,0.93,0.1394,5.1,90.4,6.88,6,9.5,5.6
12,500,None,60 cm 100 y-1,1.49,438,0.23,0,35.48,24.1,77,8.83,4.06,49.5,40.67,97.44,0.94,0.9,0.93,0.1418,5.2,90.5,6.98,6.5,10.5,5.7
13,500,None,60 cm 100 y-1,1.51,439,0.24,0,35.74,24.15,77,9.24,4.11,49.65,40.41,97.59,0.96,0.9,0.93,0.1442,5.2,90.5,7.07,7.1,11.4,5.9
14,500,None,60 cm 100 y-1,1.52,440,0.24,0,36,24.2,77,9.65,4.16,49.8,40.15,97.74,0.97,0.9,0.93,0.1467,5.2,90.6,7.17,7.6,12.4,6
15,500,None,60 cm 100 y-1,1.54,441,0.24,0,36.27,24.25,77,10.07,4.21,49.96,39.89,97.9,0.99,0.9,0.93,0.1493,5.2,90.6,7.27,8.2,13.4,6.2
16,500,None,60 cm 100 y-1,1.55,442,0.24,0,36.54,24.3,77,10.49,4.27,50.11,39.62,98.05,1,0.9,0.92,0.1519,5.2,90.7,7.37,8.7,14.4,6.3
17,500,None,60 cm 100 y-1,1.57,443,0.24,0,36.81,24.35,77,10.92,4.32,50.27,39.35,98.21,1.02,0.9,0.92,0.1545,5.2,90.7,7.47,9.3,15.4,6.5
18,500,None,60 cm 100 y-1,1.59,444,0.24,0,37.09,24.4,77,11.36,4.37,50.43,39.07,98.37,1.03,0.9,0.92,0.1572,5.2,90.8,7.57,9.8,16.5,6.6
19,500,None,60 cm 100 y-1,1.6,445,0.25,0,37.37,24.45,77,11.8,4.42,50.59,38.79,98.53,1.05,0.9,0.92,0.16,5.2,90.8,7.68,10.4,17.5,6.8
20,500,None,60 cm 100 y-1,1.62,445,0.25,0,37.65,24.5,77,12.24,4.48,50.75,38.51,98.69,1.06,0.9,0.92,0.1629,5.2,90.9,7.79,11,18.6,7
21,500,None,60 cm 100 y-1,1.64,446,0.25,0,37.94,24.55,77,12.69,4.53,50.92,38.22,98.85,1.08,0.9,0.92,0.1658,5.3,91,7.89,11.5,19.6,7.1
22,500,None,60 cm 100 y-1,1.66,447,0.25,0,38.23,24.61,77,13.15,4.58,51.08,37.93,99.02,1.1,0.9,0.92,0.1688,5.3,91,8,12.1,20.7,7.3
23,500,None,60 cm 100 y-1,1.67,448,0.25,0,38.53,24.66,77,13.61,4.63,51.25,37.64,99.19,1.11,0.9,0.92,0.1718,5.3,91.1,8.11,12.6,21.8,7.5
24,500,None,60 cm 100 y-1,1.69,449,0.26,0,38.83,24.71,77,14.08,4.69,51.42,37.34,99.35,1.13,0.9,0.92,0.1749,5.3,91.1,8.23,13.2,23,7.6
25,500,None,60 cm 100 y-1,1.71,450,0.26,0,39.13,24.76,78,14.55,4.74,51.59,37.04,99.53,1.15,0.9,0.92,0.1781,5.3,91.2,8.34,13.8,24.1,7.8
26,500,None,60 cm 100 y-1,1.73,451,0.26,0,39.44,24.81,78,15.02,4.79,51.76,36.74,99.7,1.17,0.9,0.92,0.1813,5.3,91.2,8.46,14.3,25.3,8
27,500,None,60 cm 100 y-1,1.75,452,0.26,0,39.74,24.87,78,15.51,4.84,51.94,36.43,99.87,1.18,0.9,0.91,0.1846,5.3,91.3,8.58,14.9,26.5,8.1
28,500,None,60 cm 100 y-1,1.77,453,0.26,0,40.06,24.92,78,15.99,4.9,52.11,36.12,100.05,1.2,0.9,0.91,0.1879,5.3,91.4,8.7,15.5,27.7,8.3
29,500,None,60 cm 100 y-1,1.79,454,0.27,0,40.37,24.97,78,16.48,4.95,52.29,35.81,100.23,1.22,0.9,0.91,0.1914,5.3,91.4,8.82,16,28.9,8.5
30,500,None,60 cm 100 y-1,1.81,455,0.27,0,40.69,25.02,78,16.98,5,52.47,35.49,100.41,1.24,0.9,0.91,0.1949,5.4,91.5,8.94,16.6,30.1,8.7
31,500,None,60 cm 100 y-1,1.83,456,0.27,0,41.01,25.08,78,17.49,5.05,52.66,35.17,100.59,1.26,0.9,0.91,0.1984,5.4,91.5,9.07,17.2,31.4,8.9
32,500,None,60 cm 100 y-1,1.85,457,0.27,0,41.34,25.13,78,17.99,5.11,52.84,34.85,100.78,1.28,0.9,0.91,0.2021,5.4,91.6,9.2,17.7,32.7,9
33,500,None,60 cm 100 y-1,1.87,458,0.27,0,41.67,25.18,78,18.51,5.16,53.03,34.52,100.97,1.3,0.9,0.91,0.2058,5.4,91.6,9.33,18.3,34,9.2
34,500,None,60 cm 100 y-1,1.9,459,0.28,0,42,25.23,78,19.03,5.21,53.22,34.19,101.16,1.32,0.9,0.91,0.2096,5.4,91.7,9.46,18.9,35.3,9.4
35,500,None,60 cm 100 y-1,1.92,460,0.28,0,42.33,25.28,78,19.55,5.26,53.41,33.86,101.35,1.34,0.9,0.91,0.2134,5.4,91.8,9.59,19.5,36.6,9.6
36,500,None,60 cm 100 y-1,1.94,461,0.28,0,42.67,25.34,78,20.08,5.32,53.6,33.53,101.54,1.36,0.9,0.9,0.2173,5.4,91.8,9.73,20,38,9.8
37,500,None,60 cm 100 y-1,1.96,462,0.28,0,43.01,25.39,78,20.61,5.37,53.8,33.19,101.74,1.39,0.9,0.9,0.2213,5.4,91.9,9.87,20.6,39.4,10
38,500,None,60 cm 100 y-1,1.99,463,0.29,0,43.35,25.44,78,21.15,5.42,54,32.85,101.94,1.41,0.9,0.9,0.2254,5.4,91.9,10.01,21.2,40.8,10.2
39,500,None,60 cm 100 y-1,2.01,463,0.29,0,43.7,25.49,78,21.7,5.47,54.2,32.5,102.14,1.43,0.9,0.9,0.2295,5.5,92,10.15,21.8,42.2,10.4
40,500,None,60 cm 100 y-1,2.03,464,0.29,0,44.05,25.54,78,22.25,5.53,54.4,32.16,102.34,1.45,0.9,0.9,0.2338,5.5,92,10.3,22.3,43.7,10.6
41,500,None,60 cm 100 y-1,2.06,465,0.29,0,44.4,25.59,78,22.8,5.58,54.61,31.81,102.55,1.48,0.9,0.9,0.238,5.5,92.1,10.45,22.9,45.2,10.8
42,500,None,60 cm 100 y-1,2.08,466,0.29,0,44.75,25.64,78,23.36,5.63,54.82,31.45,102.76,1.5,0.9,0.9,0.2424,5.5,92.2,10.6,23.5,46.7,11
43,500,None,60 cm 100 y-1,2.11,467,0.3,0,45.11,25.69,78,23.93,5.68,55.03,31.1,102.97,1.53,0.9,0.9,0.2468,5.5,92.2,10.75,24.1,48.2,11.2
44,500,None,60 cm 100 y-1,2.13,468,0.3,0,45.47,25.74,78,24.5,5.74,55.24,30.74,103.18,1.55,0.9,0.89,0.2513,5.5,92.3,10.9,24.7,49.7,11.4
45,500,None,60 cm 100 y-1,2.16,469,0.3,0,45.83,25.79,78,25.08,5.79,55.46,30.38,103.4,1.57,0.9,0.89,0.2559,5.5,92.3,11.06,25.3,51.3,11.7
46,500,None,60 cm 100 y-1,2.19,470,0.3,0,46.2,25.84,79,25.66,5.84,55.68,30.02,103.61,1.6,0.9,0.89,0.2606,5.5,92.4,11.22,25.8,52.9,11.9
47,500,None,60 cm 100 y-1,2.21,471,0.31,0,46.57,25.89,79,26.24,5.89,55.9,29.65,103.84,1.63,0.9,0.89,0.2653,5.5,92.5,11.38,26.4,54.5,12.1
48,500,None,60 cm 100 y-1,2.24,472,0.31,0,46.94,25.94,79,26.84,5.95,56.12,29.28,104.06,1.65,0.9,0.89,0.2701,5.5,92.5,11.55,27,56.2,12.3
49,500,None,60 cm 100 y-1,2.27,472,0.31,0,47.31,25.99,79,27.43,6,56.35,28.91,104.29,1.68,0.9,0.89,0.275,5.6,92.6,11.72,27.6,57.9,12.6
50,500,None,60 cm 100 y-1,2.29,473,0.31,0,47.69,26.04,79,28.04,6.05,56.58,28.54,104.51,1.7,0.9,0.89,0.2799,5.6,92.6,11.89,28.2,59.6,12.8
51,500,None,60 cm 100 y-1,2.32,474,0.32,0,48.07,26.08,79,28.64,6.11,56.81,28.16,104.75,1.73,0.9,0.88,0.285,5.6,92.7,12.06,28.8,61.3,13
52,500,None,60 cm 100 y-1,2.35,475,0.32,0,48.45,26.13,79,29.26,6.16,57.04,27.79,104.98,1.76,1,0.88,0.2901,5.6,92.7,12.24,29.4,63.1,13.2
53,500,None,60 cm 100 y-1,2.38,476,0.32,0,48.83,26.18,79,29.88,6.21,57.28,27.41,105.22,1.79,1,0.88,0.2953,5.6,92.8,12.41,30,64.9,13.5
54,500,None,60 cm 100 y-1,2.41,477,0.32,0,49.22,26.22,79,30.5,6.26,57.52,27.02,105.46,1.82,1,0.88,0.3005,5.6,92.9,12.6,30.6,66.7,13.7
55,500,None,60 cm 100 y-1,2.44,478,0.33,0,49.61,26.27,79,31.13,6.32,57.77,26.64,105.7,1.84,1,0.88,0.3059,5.6,92.9,12.78,31.2,68.5,14
56,500,None,60 cm 100 y-1,2.47,478,0.33,0,50,26.31,79,31.76,6.37,58.01,26.25,105.95,1.87,1,0.88,0.3113,5.6,93,12.97,31.7,70.4,14.2
57,500,None,60 cm 100 y-1,2.5,479,0.33,0,50.39,26.35,79,32.4,6.42,58.26,25.86,106.2,1.9,1,0.88,0.3167,5.6,93,13.16,32.3,72.3,14.5
58,500,None,60 cm 100 y-1,2.53,480,0.33,0,50.78,26.4,79,33.05,6.47,58.52,25.47,106.45,1.93,1,0.87,0.3223,5.6,93.1,13.35,32.9,74.2,14.7
59,500,None,60 cm 100 y-1,2.56,481,0.34,0,51.18,26.44,79,33.7,6.53,58.77,25.07,106.71,1.96,1,0.87,0.3279,5.7,93.2,13.55,33.5,76.2,15
60,500,None,60 cm 100 y-1,2.59,482,0.34,0,51.58,26.48,79,34.35,6.58,59.03,24.68,106.97,1.99,1,0.87,0.3336,5.7,93.2,13.75,34.1,78.2,15.2
61,500,None,60 cm 100 y-1,2.62,482,0.34,0,51.98,26.52,79,35.01,6.63,59.29,24.28,107.23,2.03,1,0.87,0.3394,5.7,93.3,13.95,34.7,80.2,15.5
62,500,None,60 cm 100 y-1,2.65,483,0.34,0,52.39,26.57,79,35.68,6.68,59.56,23.88,107.5,2.06,1,0.87,0.3453,5.7,93.3,14.16,35.3,82.3,15.8
63,500,None,60 cm 100 y-1,2.69,484,0.35,0,52.79,26.61,79,36.35,6.74,59.83,23.48,107.76,2.09,1,0.87,0.3512,5.7,93.4,14.36,35.9,84.3,16
64,500,None,60 cm 100 y-1,2.72,484,0.35,0,53.2,26.65,79,37.03,6.79,60.1,23.07,108.04,2.12,1,0.87,0.3572,5.7,93.5,14.58,36.5,86.5,16.3
65,500,None,60 cm 100 y-1,2.75,485,0.35,0,53.61,26.68,79,37.71,6.84,60.37,22.67,108.31,2.15,1,0.86,0.3633,5.7,93.5,14.79,37.1,88.6,16.6
66,500,None,60 cm 100 y-1,2.79,486,0.36,0,54.02,26.72,80,38.39,6.89,60.65,22.26,108.59,2.19,1,0.86,0.3694,5.7,93.6,15.01,37.7,90.8,16.8
67,500,None,60 cm 100 y-1,2.81,487,0.36,0,54.43,26.76,80,39.09,6.95,60.93,21.85,108.87,2.21,1,0.86,0.3746,5.7,93.6,15.23,38.3,93,17.1
68,500,None,60 cm 100 y-1,2.83,487,0.36,0,54.85,26.8,80,39.78,7,61.22,21.43,109.15,2.23,1,0.86,0.3781,5.7,93.7,15.46,38.9,95.3,17.4
69,500,None,60 cm 100 y-1,2.85,488,0.36,0,55.27,26.83,80,40.48,7.05,61.5,21.02,109.44,2.25,1,0.86,0.3815,5.7,93.8,15.68,39.5,97.5,17.7
70,500,None,60 cm 100 y-1,2.86,489,0.37,0,55.69,26.87,80,41.19,7.1,61.79,20.59,109.72,2.27,1,0.86,0.385,5.7,93.8,15.91,40.1,99.8,18
71,500,None,60 cm 100 y-1,2.88,489,0.37,0,56.12,26.9,80,41.91,7.16,62.07,20.17,110.01,2.28,1,0.85,0.3885,5.8,93.9,16.14,40.7,102.1,18.3
72,500,None,60 cm 100 y-1,2.9,490,0.37,0,56.55,26.94,80,42.62,7.21,62.36,19.74,110.3,2.3,1,0.85,0.3921,5.8,93.9,16.37,41.3,104.4,18.6
73,500,None,60 cm 100 y-1,2.92,490,0.37,0,56.98,26.97,80,43.35,7.26,62.66,19.31,110.59,2.32,1,0.85,0.3956,5.8,94,16.6,41.9,106.7,18.9
74,500,None,60 cm 100 y-1,2.94,491,0.38,0,57.42,27,80,44.08,7.31,62.95,18.87,110.89,2.34,1,0.85,0.3992,5.8,94.1,16.83,42.5,109,19.2
75,500,None,60 cm 100 y-1,2.95,492,0.38,0,57.86,27.03,80,44.81,7.37,63.25,18.44,111.18,2.35,1,0.85,0.4028,5.8,94.1,17.07,43.1,111.4,19.5
76,500,None,60 cm 100 y-1,2.97,492,0.38,0,58.3,27.07,80,45.55,7.42,63.54,17.99,111.48,2.37,1,0.84,0.4064,5.8,94.2,17.3,43.7,113.7,19.7
77,500,None,60 cm 100 y-1,2.99,493,0.39,0,58.75,27.1,80,46.29,7.47,63.84,17.55,111.78,2.39,1,0.84,0.41,5.8,94.2,17.54,44.3,116.1,20
78,500,None,60 cm 100 y-1,3.01,493,0.39,0,59.2,27.12,80,47.04,7.52,64.14,17.1,112.08,2.41,1,0.84,0.4136,5.8,94.3,17.78,44.9,118.5,20.3
79,500,None,60 cm 100 y-1,3.03,494,0.39,0,59.66,27.15,80,47.8,7.58,64.45,16.65,112.38,2.43,1,0.84,0.4173,5.8,94.4,18.03,45.5,121,20.7
80,500,None,60 cm 100 y-1,3.05,494,0.4,0,60.11,27.18,80,48.56,7.63,64.75,16.19,112.69,2.45,1,0.84,0.4209,5.8,94.4,18.27,46.1,123.4,21
81,500,None,60 cm 100 y-1,3.06,495,0.4,0,60.57,27.21,80,49.32,7.68,65.06,15.73,112.99,2.46,1,0.84,0.4246,5.8,94.5,18.52,46.7,125.9,21.3
82,500,None,60 cm 100 y-1,3.08,495,0.4,0,61.04,27.23,80,50.09,7.73,65.36,15.27,113.3,2.48,1,0.83,0.4283,5.8,94.5,18.76,47.3,128.4,21.6
83,500,None,60 cm 100 y-1,3.1,496,0.4,0,61.51,27.26,80,50.87,7.79,65.67,14.8,113.61,2.5,1,0.83,0.432,5.8,94.6,19.02,47.9,130.9,21.9
84,500,None,60 cm 100 y-1,3.12,496,0.41,0,61.98,27.28,80,51.65,7.84,65.99,14.34,113.92,2.52,1,0.83,0.4357,5.8,94.7,19.27,48.5,133.4,22.2
85,500,None,60 cm 100 y-1,3.14,496,0.41,0,62.45,27.3,81,52.44,7.89,66.3,13.86,114.24,2.54,1,0.83,0.4394,5.8,94.7,19.52,49.1,135.9,22.5
86,500,None,60 cm 100 y-1,3.16,497,0.41,0,62.93,27.32,81,53.23,7.94,66.62,13.39,114.55,2.56,1,0.83,0.4431,5.8,94.8,19.78,49.7,138.5,22.8
87,500,None,60 cm 100 y-1,3.18,497,0.42,0,63.41,27.34,81,54.03,8,66.94,12.91,114.87,2.58,1,0.83,0.4468,5.8,94.8,20.04,50.3,141.1,23.1
88,500,None,60 cm 100 y-1,3.2,498,0.42,0,63.89,27.36,81,54.83,8.05,67.25,12.43,115.19,2.6,1,0.82,0.4505,5.9,94.9,20.3,50.9,143.7,23.5
89,500,None,60 cm 100 y-1,3.22,498,0.42,0,64.38,27.38,81,55.64,8.1,67.58,11.94,115.51,2.62,1,0.82,0.4543,5.9,95,20.56,51.5,146.3,23.8
90,500,None,60 cm 100 y-1,3.24,498,0.43,0,64.87,27.4,81,56.45,8.15,67.9,11.45,115.84,2.64,1,0.82,0.458,5.9,95,20.82,52.1,148.9,24.1
91,500,None,60 cm 100 y-1,3.26,498,0.43,0,65.37,27.41,81,57.27,8.21,68.23,10.96,116.16,2.66,1,0.82,0.4617,5.9,95.1,21.09,52.7,151.6,24.4
92,500,None,60 cm 100 y-1,3.28,499,0.43,0,65.86,27.43,81,58.09,8.26,68.55,10.46,116.49,2.68,1,0.82,0.4655,5.9,95.1,21.36,53.3,154.3,24.8
93,500,None,60 cm 100 y-1,3.3,499,0.44,0,66.36,27.44,81,58.92,8.31,68.88,9.96,116.82,2.7,1,0.81,0.4692,5.9,95.2,21.63,53.9,157,25.1
94,500,None,60 cm 100 y-1,3.32,499,0.44,0,66.87,27.45,81,59.75,8.36,69.22,9.46,117.15,2.72,1,0.81,0.4729,5.9,95.3,21.9,54.5,159.7,25.4
95,500,None,60 cm 100 y-1,3.34,499,0.44,0,67.38,27.46,81,60.59,8.42,69.55,8.96,117.49,2.74,1,0.81,0.4767,5.9,95.3,22.17,55.1,162.4,25.8
96,500,None,60 cm 100 y-1,3.36,500,0.45,0,67.89,27.47,81,61.44,8.47,69.88,8.45,117.82,2.76,1,0.81,0.4804,5.9,95.4,22.45,55.7,165.2,26.1
97,500,None,60 cm 100 y-1,3.38,500,0.45,0,68.4,27.48,81,62.29,8.52,70.22,7.94,118.16,2.78,1,0.81,0.4841,5.9,95.4,22.73,56.3,168,26.4
98,500,None,60 cm 100 y-1,3.4,500,0.45,0,68.92,27.49,81,63.14,8.57,70.56,7.42,118.5,2.8,1,0.81,0.4878,5.9,95.5,23.01,56.9,170.8,26.8
99,500,None,60 cm 100 y-1,3.42,500,0.46,0,69.44,27.49,81,64,8.63,70.9,6.9,118.84,2.82,1,0.8,0.4915,5.9,95.6,23.29,57.5,173.6,27.1
